#time  flux    error
55041.6923895     0.985818945402     3.7e-05
55041.7128233     0.988596729501     3.7e-05
55041.7332571     0.989565754747     3.7e-05
55041.7536907     0.99063692182     3.7e-05
55041.7741245     0.992199014736     3.7e-05
55041.7945583     0.993423554974     3.7e-05
55041.814992     0.994987991978     3.7e-05
55041.8354258     0.996123029725     3.7e-05
55041.8558596     0.997468714901     3.8e-05
55041.8762933     0.999559274271     3.8e-05
55041.896727     0.99973346722     3.8e-05
55041.9171608     1.00228022159     3.8e-05
55041.9580283     1.00440949765     3.8e-05
55041.978462     1.00612254435     3.8e-05
55041.9988959     1.00674835416     3.8e-05
55042.0193295     1.00840682186     3.8e-05
55042.0397633     1.00882535053     3.8e-05
55042.0601969     1.00997279733     3.8e-05
55042.0806308     1.01068784198     3.8e-05
55042.1010645     1.01118703     3.8e-05
55042.1214983     1.01206273896     3.8e-05
55042.141932     1.01163165728     3.8e-05
55042.1623658     1.01275484343     3.8e-05
55042.1827995     1.0124209493     3.8e-05
55042.2032332     1.01182693946     3.8e-05
55042.223667     1.01218347831     3.8e-05
55042.2441008     1.01207025261     3.8e-05
55042.2645344     1.01155077051     3.8e-05
55042.2849683     1.01137045347     3.8e-05
55042.305402     1.01024695807     3.8e-05
55042.3258357     1.00962561057     3.8e-05
55042.3462694     1.00911048653     3.8e-05
55042.3667032     1.00732512836     3.8e-05
55042.3871369     1.00690374759     3.8e-05
55042.4075706     1.00541904322     3.8e-05
55042.4280045     1.00421165923     3.8e-05
55042.4484382     1.00291195362     3.8e-05
55042.4688719     1.00173206191     3.8e-05
55042.4893056     1.00015310765     3.8e-05
55042.5097394     0.998702855806     3.8e-05
55042.5301731     0.997689352544     3.8e-05
55042.5506068     0.995310215543     3.8e-05
55042.5710407     0.994864736951     3.8e-05
55042.5914743     0.992882376237     3.8e-05
55042.6119081     0.991888042911     3.8e-05
55042.6323418     0.989853454903     3.8e-05
55042.6527755     0.989251455672     3.8e-05
55042.6732093     0.988106084058     3.8e-05
55042.693643     0.980122201402     3.8e-05
55042.7140769     0.957266874731     3.8e-05
55042.7345105     0.92487593117     3.8e-05
55042.7549442     0.888459995905     3.8e-05
55042.7753779     0.854040769974     3.8e-05
55042.7958117     0.826068180084     3.8e-05
55042.8162454     0.809186575413     3.8e-05
55042.8366791     0.805531990108     3.8e-05
55042.8571129     0.816940862298     3.8e-05
55042.8775467     0.841166225839     3.8e-05
55042.8979804     0.872945468278     3.8e-05
55042.918414     0.909181615882     3.8e-05
55042.9388479     0.94334285773     3.8e-05
55042.9592816     0.970936888029     3.8e-05
55042.9797152     0.984980049603     3.8e-05
55043.0001491     0.98682277208     3.8e-05
55043.0205828     0.98751159299     3.8e-05
55043.0410164     0.989596445818     3.8e-05
55043.0614503     0.990866757257     3.8e-05
55043.081884     0.991916665218     3.8e-05
55043.1023177     0.994313110058     3.8e-05
55043.1227514     0.994983784561     3.8e-05
55043.1431852     0.99790895947     3.8e-05
55043.1636188     0.998892927926     3.8e-05
55043.1840526     1.00125066378     3.8e-05
55043.2044864     1.00292184472     3.8e-05
55043.2249201     1.00434261447     3.8e-05
55043.2453538     1.00677665283     3.8e-05
55043.2657875     1.00755123639     3.8e-05
55043.2862213     1.0097604006     3.8e-05
55043.306655     1.01068908061     3.8e-05
55043.3270887     1.01189413388     3.8e-05
55043.3475225     1.01395586454     3.8e-05
55043.3679562     1.01339521071     3.8e-05
55043.3883899     1.01523120521     3.8e-05
55043.4088236     1.01518036052     3.8e-05
55043.4292573     1.01517118126     3.8e-05
55043.4496911     1.0157027194     3.9e-05
55043.4701248     1.01528837721     3.9e-05
55043.4905585     1.01508721118     3.8e-05
55043.5109922     1.01414940506     3.8e-05
55043.531426     1.01329477788     3.8e-05
55043.5518596     1.01249947828     3.8e-05
55043.5722934     1.01112055307     3.8e-05
55043.5927271     1.00982180592     3.8e-05
55043.6131608     1.0083736383     3.8e-05
55043.6335946     1.00607199817     3.8e-05
55043.6540282     1.00504198092     3.8e-05
55043.6744619     1.00326933701     3.7e-05
55043.6948957     1.00088077829     3.7e-05
55043.7153295     1.00030393992     3.7e-05
55043.7357631     0.99661383225     3.7e-05
55043.7561968     0.996355324575     3.7e-05
55043.7766306     0.994136691747     3.7e-05
55043.7970644     0.992512771478     3.7e-05
55043.817498     0.991096469153     3.7e-05
55043.8379317     0.98981588236     3.7e-05
55043.8583654     0.988087196471     3.7e-05
55043.8787992     0.981498565455     3.6e-05
55043.8992329     0.961020172713     3.6e-05
55043.9196666     0.934173897897     3.6e-05
55043.9401003     0.902518931492     3.6e-05
55043.960534     0.87045525568     3.6e-05
55043.9809678     0.84580438106     3.6e-05
55044.0014015     0.830040953715     3.6e-05
55044.0218352     0.826385829809     3.6e-05
55044.0422688     0.835975635386     3.6e-05
55044.0627026     0.857441393399     3.7e-05
55044.0831363     0.886109923313     3.7e-05
55044.10357     0.917195876378     3.7e-05
55044.1240037     0.947512539695     3.7e-05
55044.1444375     0.972786645764     3.7e-05
55044.1648711     0.986908827489     3.7e-05
55044.1853048     0.988296492723     3.7e-05
55044.2057386     0.990122965117     3.7e-05
55044.2261724     0.991061568156     3.7e-05
55044.246606     0.992216631522     3.7e-05
55044.2670398     0.993928614563     3.8e-05
55044.2874735     0.994728719719     3.8e-05
55044.3079071     0.996195997863     3.8e-05
55044.3283408     0.998293603867     3.8e-05
55044.3487746     0.998981500851     3.8e-05
55044.3692082     1.00145625528     3.8e-05
55044.389642     1.0019041958     3.8e-05
55044.4100758     1.00356333506     3.8e-05
55044.4305094     1.00460549212     3.8e-05
55044.4509431     1.00653168661     3.8e-05
55044.4713768     1.00707494339     3.8e-05
55044.4918105     1.00812609491     3.8e-05
55044.5122442     1.00960665256     3.8e-05
55044.5326779     1.00979408956     3.8e-05
55044.5531117     1.01099124276     3.8e-05
55044.5735454     1.01182774668     3.8e-05
55044.5939791     1.01130613559     3.8e-05
55044.6144127     1.01228121909     3.8e-05
55044.6348465     1.01249178587     3.8e-05
55044.6552802     1.01215831348     3.8e-05
55044.6757138     1.01242426182     3.8e-05
55044.6961476     1.01229841346     3.8e-05
55044.7165813     1.01174257146     3.8e-05
55044.737015     1.0117752859     3.8e-05
55044.7574486     1.01113340147     3.8e-05
55044.7778824     1.01067094806     3.8e-05
55044.7983161     1.00937284749     3.8e-05
55044.8187497     1.00938797242     3.8e-05
55044.8391836     1.00722891813     3.8e-05
55044.8596172     1.00682546962     3.8e-05
55044.8800509     1.00555897372     3.8e-05
55044.9004846     1.00382490866     3.8e-05
55044.941352     1.00128393182     3.8e-05
55044.9617857     1.00034817311     3.8e-05
55044.9822195     0.998840590433     3.8e-05
55045.0026527     0.997039584082     3.8e-05
55045.0230863     0.99617184866     3.8e-05
55045.0435199     0.993820733458     3.8e-05
55045.0639537     0.993564401968     3.8e-05
55045.0843874     0.991181795254     3.8e-05
55045.104821     0.990646186437     3.8e-05
55045.1252548     0.98880720412     3.8e-05
55045.1456885     0.987809350432     3.8e-05
55045.1661221     0.978932025275     3.8e-05
55045.1865558     0.953799885312     3.8e-05
55045.2069896     0.921507795815     3.8e-05
55045.2274232     0.884985874229     3.8e-05
55045.2478569     0.85118598988     3.8e-05
55045.2682907     0.823641719594     3.8e-05
55045.2887244     0.807997952367     3.8e-05
55045.309158     0.806982212751     3.8e-05
55045.3295917     0.818665488932     3.8e-05
55045.3500255     0.84500921075     3.8e-05
55045.3704591     0.876882909028     3.8e-05
55045.3908928     0.912671983112     3.8e-05
55045.4113265     0.946699279303     3.8e-05
55045.4317601     0.973310764212     3.8e-05
55045.4521938     0.985225908644     3.8e-05
55045.4726276     0.987413870012     3.8e-05
55045.4930612     0.987743329728     3.8e-05
55045.5134949     0.989774573477     3.8e-05
55045.5339286     0.99096001864     3.8e-05
55045.5543623     0.992707295363     3.8e-05
55045.574796     0.994206073455     3.8e-05
55045.5952296     0.996078800424     3.8e-05
55045.6156634     0.998130902579     3.8e-05
55045.6360971     0.999219672442     3.8e-05
55045.6565307     1.00195040602     3.8e-05
55045.6769644     1.00293753035     3.8e-05
55045.6973981     1.00511077438     3.8e-05
55045.7178317     1.00683774505     3.8e-05
55045.7382654     1.00841467954     3.8e-05
55045.7586992     1.01013124331     3.8e-05
55045.7791328     1.0112032451     3.8e-05
55045.7995665     1.01248948533     3.8e-05
55045.8200002     1.01290582609     3.8e-05
55045.840434     1.01452518304     3.8e-05
55045.8608676     1.01429692701     3.8e-05
55045.8813013     1.01568258371     3.8e-05
55045.901735     1.01577080542     3.9e-05
55045.9221686     1.01564716857     3.9e-05
55045.9426023     1.01563663991     3.8e-05
55045.9630359     1.01509733591     3.8e-05
55045.9834697     1.01411833949     3.8e-05
55046.0039034     1.01415817379     3.8e-05
55046.0243371     1.01238078167     3.8e-05
55046.0447707     1.01095894822     3.8e-05
55046.0652044     1.00994702919     3.8e-05
55046.0856381     1.00836776293     3.8e-05
55046.1060717     1.00611819287     3.8e-05
55046.1265055     1.00528109122     3.8e-05
55046.1469392     1.00279990926     3.8e-05
55046.1673728     1.0015291712     3.8e-05
55046.1878065     0.999169674621     3.7e-05
55046.2082402     0.997674441292     3.7e-05
55046.2286738     0.995875077481     3.7e-05
55046.2491075     0.994057861385     3.7e-05
55046.2695413     0.992496611503     3.7e-05
55046.2899749     0.991172970164     3.7e-05
55046.3104085     0.989369696373     3.7e-05
55046.3308423     0.988164464857     3.7e-05
55046.351276     0.979769742438     3.7e-05
55046.3717096     0.958992690089     3.7e-05
55046.3921432     0.93047918202     3.7e-05
55046.412577     0.898955786672     3.7e-05
55046.4330106     0.86752594953     3.7e-05
55046.4534443     0.843647444847     3.7e-05
55046.473878     0.829776001268     3.7e-05
55046.4943116     0.825629225908     3.7e-05
55046.5147453     0.838415067012     3.7e-05
55046.5351791     0.860459908534     3.7e-05
55046.5556127     0.888613796135     3.7e-05
55046.5760463     0.921746825518     3.7e-05
55046.59648     0.950404090073     3.7e-05
55046.6169137     0.975390327464     3.7e-05
55046.6373474     0.986307019992     3.7e-05
55046.657781     0.989290703875     3.7e-05
55046.6782148     0.989849898018     3.7e-05
55046.6986484     0.991167136949     3.8e-05
55046.7190821     0.992374835495     3.8e-05
55046.7395156     0.994377148956     3.8e-05
55046.7599494     0.994936418987     3.8e-05
55046.7803831     0.99708949407     3.8e-05
55046.8008168     0.998331586511     3.8e-05
55046.8212504     0.999591047548     3.8e-05
55046.8416841     1.00116213813     3.8e-05
55046.8621178     1.00277905794     3.8e-05
55046.8825513     1.00346659712     3.8e-05
55046.9029851     1.00526572705     3.8e-05
55046.9234188     1.00641749789     3.8e-05
55046.9438524     1.00743721764     3.8e-05
55046.9642861     1.00855216094     3.8e-05
55046.9847198     1.00974201144     3.8e-05
55047.0051534     1.01008718556     3.8e-05
55047.025587     1.0109860396     3.8e-05
55047.0460207     1.0114468185     3.8e-05
55047.0664544     1.01203266971     3.8e-05
55047.086888     1.01246527382     3.8e-05
55047.1073217     1.01288542101     3.8e-05
55047.1277554     1.01298392838     3.8e-05
55047.148189     1.01254161113     3.8e-05
55047.1686226     1.01300273068     3.8e-05
55047.1890564     1.01180314143     3.8e-05
55047.20949     1.01181066016     3.8e-05
55047.2299236     1.01155230166     3.8e-05
55047.2503574     1.00990340718     3.8e-05
55047.270791     1.01064131103     3.8e-05
55047.2912246     1.00806762667     3.8e-05
55047.3116583     1.00821444972     3.8e-05
55047.332092     1.00628575018     3.8e-05
55047.3525257     1.00582579282     3.8e-05
55047.3729593     1.00384047526     3.8e-05
55047.393393     1.0030151745     3.8e-05
55047.4138267     1.00147945512     3.8e-05
55047.4342602     0.99985915106     3.8e-05
55047.454694     0.999263123012     3.8e-05
55047.4751277     0.996697223892     3.8e-05
55047.4955612     0.996408092237     3.8e-05
55047.5159949     0.994372656408     3.8e-05
55047.5364286     0.993232679926     3.8e-05
55047.5568622     0.991911236203     3.8e-05
55047.5772959     0.989868875507     3.8e-05
55047.5977296     0.989749520432     3.8e-05
55047.6181632     0.987134485247     3.8e-05
55047.6385969     0.976804616168     3.8e-05
55047.6590305     0.951012060521     3.8e-05
55047.6794643     0.917025069793     3.8e-05
55047.6998978     0.881048697647     3.8e-05
55047.7203315     0.847521730653     3.8e-05
55047.7407652     0.820993279201     3.8e-05
55047.7611988     0.807494648444     3.8e-05
55047.7816325     0.807020404621     3.8e-05
55047.8020661     0.821440371551     3.7e-05
55047.8224998     0.847477683274     3.7e-05
55047.8429334     0.880653096054     3.7e-05
55047.8633671     0.916655567183     3.7e-05
55047.8838007     0.95007776032     3.7e-05
55047.924668     0.986014391208     3.7e-05
55047.9451016     0.987185724159     3.7e-05
55047.9655353     0.988190970609     3.7e-05
55047.985969     0.989553153283     3.8e-05
55048.0064026     0.991292924629     3.8e-05
55048.0268363     0.99206312015     3.8e-05
55048.04727     0.994843095568     3.8e-05
55048.0677035     0.995456517193     3.8e-05
55048.0881372     0.998036461538     3.8e-05
55048.1085709     0.999520770784     3.8e-05
55048.1290046     1.0011374046     3.8e-05
55048.1494381     1.00313348937     3.8e-05
55048.1698719     1.00515408441     3.8e-05
55048.1903055     1.00657983957     3.8e-05
55048.2107391     1.00834350011     3.8e-05
55048.2311727     1.00967110149     3.8e-05
55048.2516065     1.01099931402     3.8e-05
55048.27204     1.0119849657     3.8e-05
55048.2924737     1.01335020746     3.8e-05
55048.3129074     1.01409597251     3.8e-05
55048.3333409     1.01474294004     3.8e-05
55048.3537746     1.01544463905     3.8e-05
55048.3742083     1.01519192196     3.8e-05
55048.3946419     1.01559681598     3.8e-05
55048.4150755     1.01514124002     3.8e-05
55048.4355092     1.01465961174     3.8e-05
55048.4559428     1.01378626903     3.8e-05
55048.4763765     1.01328038749     3.8e-05
55048.4968101     1.01244229405     3.8e-05
55048.5172438     1.01044004024     3.8e-05
55048.5376774     1.00966348771     3.8e-05
55048.558111     1.00728092576     3.8e-05
55048.5785446     1.00634283224     3.8e-05
55048.5989783     1.00418800133     3.8e-05
55048.6194119     1.00271145764     3.8e-05
55048.6398455     1.00127145767     3.8e-05
55048.6602793     0.998650101781     3.8e-05
55048.6807129     0.997725941576     3.8e-05
55048.7011465     0.995613096278     3.8e-05
55048.7215801     0.993601803266     3.7e-05
55048.7420138     0.992640753266     3.7e-05
55048.7624474     0.99069845025     3.7e-05
55048.8033148     0.988246717769     3.7e-05
55048.8237483     0.97806948915     3.7e-05
55048.8441819     0.955855696042     3.7e-05
55048.8646156     0.927273033132     3.7e-05
55048.8850492     0.894818217652     3.7e-05
55048.9054829     0.865401434645     3.7e-05
55048.9259165     0.840719223743     3.7e-05
55048.9463501     0.828591644383     3.7e-05
55048.9667838     0.827195946252     3.7e-05
55048.9872174     0.840180349699     3.7e-05
55049.0076509     0.862959244535     3.7e-05
55049.0280847     0.893060719786     3.7e-05
55049.0485183     0.923827662485     3.7e-05
55049.0689518     0.954655598757     3.8e-05
55049.0893856     0.976467143269     3.8e-05
55049.1098192     0.987318274609     3.8e-05
55049.1302527     0.989567119059     3.8e-05
55049.1506864     0.990137497542     3.8e-05
55049.1711201     0.991570886005     3.8e-05
55049.1915537     0.992897169139     3.8e-05
55049.2119873     0.994331303517     3.8e-05
55049.232421     0.995659665244     3.8e-05
55049.2528546     0.99671959596     3.8e-05
55049.2732882     0.998848334062     3.8e-05
55049.2937219     0.999500119379     3.8e-05
55049.3141555     1.00172225486     3.8e-05
55049.3345891     1.00246746002     3.8e-05
55049.3550227     1.00445732007     3.8e-05
55049.3754564     1.00493742721     3.8e-05
55049.39589     1.00676353927     3.8e-05
55049.4163236     1.00755581301     3.8e-05
55049.4367573     1.00867906024     3.8e-05
55049.4571909     1.00975982688     3.8e-05
55049.4776245     1.01068041975     3.8e-05
55049.4980581     1.01060195344     3.8e-05
55049.5184918     1.01203561253     3.8e-05
55049.5389254     1.01202843524     3.8e-05
55049.559359     1.0119777218     3.8e-05
55049.5797927     1.01276171965     3.8e-05
55049.6002262     1.01198819217     3.8e-05
55049.6206599     1.01338421194     3.8e-05
55049.6410935     1.01204291125     3.8e-05
55049.6615271     1.01241239638     3.8e-05
55049.6819607     1.01212631079     3.8e-05
55049.7023944     1.01084663153     3.8e-05
55049.722828     1.01058579126     3.8e-05
55049.7432616     1.00952183161     3.8e-05
55049.7636952     1.00897711793     3.8e-05
55049.7841288     1.00721882014     3.8e-05
55049.8045625     1.00695379593     3.8e-05
55049.8249961     1.00514746579     3.8e-05
55049.8454296     1.00420443118     3.8e-05
55049.8658634     1.00304988286     3.8e-05
55049.886297     1.00085885042     3.8e-05
55049.9067305     1.00028274645     3.8e-05
55049.9271641     0.998449730236     3.8e-05
55049.9475977     0.99694787344     3.8e-05
55049.9680315     0.996094510993     3.8e-05
55049.988465     0.993705136607     3.8e-05
55050.0088987     0.993316405121     3.8e-05
55050.0293322     0.9912897582     3.8e-05
55050.0497658     0.99017303988     3.8e-05
55050.0701995     0.989249328799     3.8e-05
55050.0906331     0.987063685255     3.8e-05
55050.1110667     0.975015716734     3.8e-05
55050.1315002     0.947430581631     3.8e-05
55050.1519339     0.913642555982     3.7e-05
55050.1723676     0.877495633431     3.7e-05
55050.1928011     0.843867309517     3.7e-05
55050.2132348     0.820155288626     3.7e-05
55050.2336684     0.806173389467     3.7e-05
55050.254102     0.808582129426     3.7e-05
55050.2745355     0.823583714304     3.7e-05
55050.2949692     0.851018922087     3.7e-05
55050.3154029     0.884251006457     3.7e-05
55050.3358364     0.920811922393     3.7e-05
55050.3562701     0.953104414714     3.7e-05
55050.3767037     0.977323610218     3.7e-05
55050.3971372     0.986568830837     3.7e-05
55050.4175708     0.987064923009     3.7e-05
55050.4380045     0.988342350259     3.7e-05
55050.4584381     0.990145203898     3.7e-05
55050.4788717     0.991607739044     3.7e-05
55050.4993054     0.992615485948     3.7e-05
55050.519739     0.994604498325     3.7e-05
55050.5401725     0.996883675658     3.8e-05
55050.5606061     0.997390625909     3.8e-05
55050.5810398     1.00003208605     3.8e-05
55050.6014733     1.00122250174     3.8e-05
55050.6219069     1.00347762444     3.8e-05
55050.6423407     1.00494870428     3.8e-05
55050.6627742     1.00713861576     3.8e-05
55050.6832078     1.00793837727     3.8e-05
55050.7036414     1.0102433741     3.8e-05
55050.724075     1.01107158138     3.8e-05
55050.7445086     1.01264742984     3.8e-05
55050.7649422     1.01335240519     3.8e-05
55050.8058094     1.01511778929     3.8e-05
55050.826243     1.01474982399     3.8e-05
55050.8466765     1.01609215462     3.8e-05
55050.8671102     1.01496638252     3.8e-05
55050.9079773     1.01483969535     3.8e-05
55050.9284111     1.01375557811     3.8e-05
55050.9488447     1.01289212374     3.8e-05
55050.9692782     1.01175126306     3.8e-05
55050.9897118     1.01016481799     3.8e-05
55051.0101455     1.00850955071     3.8e-05
55051.0305791     1.00792823018     3.8e-05
55051.0510126     1.0052351102     3.8e-05
55051.0714463     1.00439653967     3.8e-05
55051.0918799     1.00183434692     3.8e-05
55051.1123134     1.00089541444     3.8e-05
55051.1327471     0.998210089186     3.8e-05
55051.1531807     0.997314142641     3.8e-05
55051.1940478     0.993320951614     3.8e-05
55051.2144815     0.991720983621     3.8e-05
55051.234915     0.990445926837     3.8e-05
55051.2553486     0.988575533451     3.8e-05
55051.2757823     0.987309829271     3.8e-05
55051.2962158     0.975941605426     3.8e-05
55051.3166494     0.952820162662     3.7e-05
55051.337083     0.923026524515     3.8e-05
55051.3575166     0.891609476271     3.8e-05
55051.3779502     0.86174667133     3.8e-05
55051.3983838     0.839789727838     3.8e-05
55051.4188174     0.826341148382     3.8e-05
55051.439251     0.827881432966     3.8e-05
55051.4596844     0.842533211461     3.8e-05
55051.4801181     0.864086600562     3.8e-05
55051.5005517     0.896721983917     3.8e-05
55051.5209852     0.927427245818     3.8e-05
55051.5414188     0.956224725497     3.8e-05
55051.5618525     0.978541050484     3.8e-05
55051.5822861     0.987367862022     3.8e-05
55051.6027196     0.989303640896     3.8e-05
55051.6231532     0.989289523887     3.8e-05
55051.6435869     0.991708958297     3.8e-05
55051.6640204     0.993091361472     3.8e-05
55051.684454     0.993524859609     3.8e-05
55051.7048877     0.995787153603     3.8e-05
55051.7253212     0.996961933451     3.8e-05
55051.7457548     0.998359530688     3.8e-05
55051.7661883     0.999557255678     3.8e-05
55051.7866219     1.00153019736     3.8e-05
55051.8070555     1.00257147159     3.8e-05
55051.8274891     1.00409427277     3.8e-05
55051.8479228     1.00496405846     3.8e-05
55051.8683563     1.00694958657     3.8e-05
55051.8887899     1.00741317969     3.8e-05
55051.9092236     1.00854471456     3.8e-05
55051.9296571     1.00965097894     3.8e-05
55051.9500907     1.00978991291     3.8e-05
55051.9705241     1.01117768726     3.8e-05
55051.9909578     1.01152563018     3.8e-05
55052.0113914     1.01177333401     3.8e-05
55052.031825     1.01268892026     3.8e-05
55052.0522586     1.01211219962     3.8e-05
55052.0726922     1.01280224694     3.8e-05
55052.0931257     1.01268587618     3.8e-05
55052.1135592     1.01196098754     3.8e-05
55052.1339929     1.01214160546     3.8e-05
55052.1544265     1.0112705171     3.8e-05
55052.17486     1.01067440432     3.8e-05
55052.1952937     1.01063422046     3.8e-05
55052.2157273     1.00893939874     3.8e-05
55052.2361607     1.00843330181     3.8e-05
55052.2565943     1.00733516392     3.8e-05
55052.277028     1.00636262283     3.8e-05
55052.2974615     1.00490966905     3.8e-05
55052.3178951     1.00399812745     3.8e-05
55052.3383287     1.00247600985     3.8e-05
55052.3587623     1.00093936626     3.8e-05
55052.3791958     1.0000460235     3.8e-05
55052.3996294     0.997991832945     3.8e-05
55052.4200631     0.997292856723     3.8e-05
55052.4404965     0.995324000702     3.8e-05
55052.4609301     0.994146788456     3.8e-05
55052.4813638     0.992226707863     3.8e-05
55052.5017973     0.991177355227     3.8e-05
55052.5222309     0.990272016383     3.7e-05
55052.5426644     0.988104078831     3.7e-05
55052.563098     0.986997939869     3.7e-05
55052.5835316     0.971801861042     3.7e-05
55052.6039652     0.944070420833     3.7e-05
55052.6243987     0.909368864573     3.7e-05
55052.6448323     0.873398078923     3.7e-05
55052.6652659     0.840813595355     3.7e-05
55052.6856996     0.817158586006     3.7e-05
55052.7061331     0.807627548805     3.7e-05
55052.7265666     0.80898762663     3.7e-05
55052.7470001     0.826323261338     3.7e-05
55052.7674338     0.853782274279     3.7e-05
55052.7878673     0.88867582604     3.6e-05
55052.8083009     0.923978196393     3.7e-05
55052.8287345     0.956417546558     3.7e-05
55052.8491681     0.978604238278     3.7e-05
55052.8696015     0.985816582727     3.7e-05
55052.8900351     0.986564675741     3.7e-05
55052.9104688     0.988463747241     3.7e-05
55052.9309023     0.989287652487     3.7e-05
55052.9513358     0.991231354176     3.7e-05
55052.9717695     0.993170706597     3.7e-05
55052.992203     0.99350388129     3.7e-05
55053.0126365     0.996964176444     3.7e-05
55053.03307     0.997018582617     3.7e-05
55053.0535037     0.999882397428     3.7e-05
55053.0739373     1.00156309979     3.8e-05
55053.0943708     1.00275732356     3.8e-05
55053.1148044     1.0057696475     3.8e-05
55053.135238     1.00611761627     3.8e-05
55053.1556715     1.00874041004     3.8e-05
55053.176105     1.00910762523     3.8e-05
55053.1965387     1.01179502981     3.8e-05
55053.2169722     1.01193331539     3.8e-05
55053.2374057     1.01325724958     3.8e-05
55053.2578394     1.01434423643     3.8e-05
55053.2782729     1.01415506013     3.8e-05
55053.2987064     1.01548705448     3.8e-05
55053.3191399     1.01500164411     3.8e-05
55053.3395736     1.01467789189     3.8e-05
55053.3600072     1.01462262127     3.8e-05
55053.3804406     1.01381739642     3.8e-05
55053.4008743     1.01381009128     3.8e-05
55053.4213079     1.01250630197     3.8e-05
55053.4417413     1.0113495224     3.8e-05
55053.462175     1.0100791847     3.8e-05
55053.4826086     1.00869630059     3.8e-05
55053.503042     1.00711540606     3.8e-05
55053.5234756     1.00530720566     3.8e-05
55053.5439093     1.00363603858     3.8e-05
55053.5643427     1.00219975151     3.8e-05
55053.5847763     1.0002799911     3.8e-05
55053.6052099     0.997976945374     3.8e-05
55053.6256434     0.996879388055     3.8e-05
55053.6460769     0.994475502799     3.8e-05
55053.6665105     0.993086947622     3.8e-05
55053.6869442     0.991829226348     3.8e-05
55053.7073776     0.989486478749     3.8e-05
55053.7278112     0.988355019495     3.8e-05
55053.7482448     0.986876437145     3.8e-05
55053.7686783     0.973589360799     3.8e-05
55053.7891119     0.949494931103     3.8e-05
55053.8095453     0.919631110152     3.8e-05
55053.829979     0.888359196131     3.8e-05
55053.8504125     0.859054195828     3.8e-05
55053.8912796     0.826141367684     3.8e-05
55053.9117132     0.829519982434     3.8e-05
55053.9321467     0.844145243884     3.8e-05
55053.9525802     0.868390030439     3.8e-05
55053.9730139     0.898538042104     3.8e-05
55053.9934474     0.930702153441     3.8e-05
55054.0138809     0.959445223691     3.8e-05
55054.0343145     0.980113710445     3.8e-05
55054.0547481     0.987197504579     3.8e-05
55054.0751815     0.989252850475     3.8e-05
55054.0956151     0.989750897191     3.8e-05
55054.1160487     0.990919613942     3.8e-05
55054.1364822     0.992652888895     3.8e-05
55054.1569157     0.993890055675     3.8e-05
55054.1773494     0.995159899163     3.8e-05
55054.1977829     0.99696647884     3.8e-05
55054.2182164     0.998187763412     3.8e-05
55054.23865     0.999843438024     3.8e-05
55054.2590836     1.0010163371     3.8e-05
55054.279517     1.00213248061     3.8e-05
55054.2999506     1.00397691867     3.8e-05
55054.3203841     1.00488810788     3.8e-05
55054.3408177     1.00609588484     3.8e-05
55054.3612512     1.00705114867     3.8e-05
55054.3816848     1.00861034713     3.8e-05
55054.4021183     1.00931269904     3.8e-05
55054.4225519     1.00955181276     3.8e-05
55054.4429853     1.01100312507     3.8e-05
55054.463419     1.01067078079     3.8e-05
55054.4838525     1.01138579225     3.8e-05
55054.504286     1.01207099873     3.8e-05
55054.5247196     1.01171854887     3.8e-05
55054.5451531     1.01215355724     3.8e-05
55054.5655866     1.01190240087     3.8e-05
55054.5860201     1.01198148697     3.8e-05
55054.6064538     1.01156548101     3.8e-05
55054.6268872     1.01151881973     3.8e-05
55054.6473208     1.00995388365     3.8e-05
55054.6677544     1.01021542048     3.8e-05
55054.6881879     1.00825523379     3.8e-05
55054.7086214     1.00831415936     3.8e-05
55054.7290549     1.00634777867     3.8e-05
55054.7494886     1.00583221401     3.8e-05
55054.769922     1.00487459507     3.8e-05
55054.7903556     1.0028543287     3.8e-05
55054.8107892     1.00262194939     3.8e-05
55054.8312226     1.00032763831     3.8e-05
55054.8516562     0.999555784543     3.8e-05
55054.8720896     0.997241096473     3.8e-05
55054.8925232     0.996682228696     3.8e-05
55054.9129568     0.993907478581     3.7e-05
55054.9333903     0.993786918048     3.7e-05
55054.9538239     0.991614244662     3.7e-05
55054.9742574     0.990711290364     3.7e-05
55054.9946909     0.989528785864     3.7e-05
55055.0151244     0.987930159682     3.7e-05
55055.035558     0.986011105581     3.7e-05
55055.0559915     0.969128861532     3.7e-05
55055.076425     0.940356335096     3.7e-05
55055.0968586     0.905440954801     3.7e-05
55055.1172921     0.869583768983     3.6e-05
55055.1377256     0.837526476748     3.6e-05
55055.1581592     0.815180858666     3.6e-05
55055.1785928     0.804781800417     3.6e-05
55055.1990263     0.809876496708     3.6e-05
55055.2194597     0.82844510734     3.6e-05
55055.2398934     0.856562683571     3.6e-05
55055.2603269     0.892258939318     3.6e-05
55055.2807603     0.927429044348     3.6e-05
55055.3011939     0.958155160452     3.6e-05
55055.3216275     0.980221247841     3.6e-05
55055.3420609     0.985785130072     3.6e-05
55055.3624944     0.986750108626     3.6e-05
55055.3829281     0.988249160887     3.7e-05
55055.4033615     0.990002414549     3.7e-05
55055.423795     0.99076586434     3.7e-05
55055.4442287     0.993549592792     3.7e-05
55055.4646621     0.994117950126     3.7e-05
55055.4850956     0.99651474575     3.7e-05
55055.5055292     0.998207157566     3.7e-05
