wavelength,throughput
495.0,0.65874516
495.25,0.659123554
495.5,0.659501948
495.75,0.659880342
496.0,0.660258736
496.25,0.660598096
496.5,0.660937455
496.75,0.661276815
497.0,0.661616174
497.25,0.661941909
497.5,0.662267644
497.75,0.662593379
498.0,0.662919113
498.25,0.663100953
498.5,0.663282792
498.75,0.663464632
499.0,0.663646471
499.25,0.663904889
499.5,0.664163307
499.75,0.664421725
500.0,0.664680143
500.25,0.665048041
500.5,0.665415939
500.75,0.665783836
501.0,0.666151734
501.25,0.666677313
501.5,0.667202891
501.75,0.667728469
502.0,0.668254048
502.25,0.668508153
502.5,0.668762259
502.75,0.669016364
503.0,0.66927047
503.25,0.66951303
503.5,0.669755591
503.75,0.669998152
504.0,0.670240713
504.25,0.670587664
504.5,0.670934615
504.75,0.671281566
505.0,0.671628517
505.25,0.671927078
505.5,0.672225638
505.75,0.672524198
506.0,0.672822759
506.25,0.673222714
506.5,0.673622669
506.75,0.674022625
507.0,0.67442258
507.25,0.674641477
507.5,0.674860374
507.75,0.675079271
508.0,0.675298168
508.25,0.675407488
508.5,0.675516808
508.75,0.675626128
509.0,0.675735448
509.25,0.676098088
509.5,0.676460727
509.75,0.676823366
510.0,0.677186006
510.25,0.677553325
510.5,0.677920644
510.75,0.678287964
511.0,0.678655283
511.25,0.678843326
511.5,0.679031369
511.75,0.679219412
512.0,0.679407455
512.25,0.679459006
512.5,0.679510557
512.75,0.679562108
513.0,0.679613659
513.25,0.680032216
513.5,0.680450773
513.75,0.68086933
514.0,0.681287888
514.25,0.681530294
514.5,0.6817727
514.75,0.682015106
515.0,0.682257512
515.25,0.682388686
515.5,0.682519859
515.75,0.682651032
516.0,0.682782206
516.25,0.682976836
516.5,0.683171466
516.75,0.683366096
517.0,0.683560726
517.25,0.683716969
517.5,0.683873211
517.75,0.684029454
518.0,0.684185696
518.25,0.684479044
518.5,0.684772392
518.75,0.68506574
519.0,0.685359088
519.25,0.68576092
519.5,0.686162752
519.75,0.686564584
520.0,0.686966416
520.25,0.687231599
520.5,0.687496782
520.75,0.687761965
521.0,0.688027147
521.25,0.688166331
521.5,0.688305515
521.75,0.688444699
522.0,0.688583883
522.25,0.688679926
522.5,0.688775969
522.75,0.688872011
523.0,0.688968054
523.25,0.689157666
523.5,0.689347277
523.75,0.689536889
524.0,0.6897265
524.25,0.689982596
524.5,0.690238692
524.75,0.690494788
525.0,0.690750884
