wavelength,throughput
518.75,0.643042216
519.0,0.64280201
519.25,0.643674255
519.5,0.644545503
519.75,0.645415754
520.0,0.646285007
520.25,0.646364944
520.5,0.646444884
520.75,0.646524828
521.0,0.646604776
521.25,0.645782451
521.5,0.64495964
521.75,0.644136342
522.0,0.643312557
522.25,0.64229097
522.5,0.641268291
522.75,0.640244522
523.0,0.639219661
523.25,0.639140098
523.5,0.639059875
523.75,0.638978991
524.0,0.638897446
524.25,0.639322338
524.5,0.639747332
524.75,0.640172429
525.0,0.640597629
525.25,0.640024412
525.5,0.639451219
525.75,0.638878051
526.0,0.638304908
526.25,0.63749253
526.5,0.636680627
526.75,0.635869199
527.0,0.635058246
527.25,0.633629418
527.5,0.6322022
527.75,0.630776592
528.0,0.629352592
528.25,0.627356846
528.5,0.625364268
528.75,0.623374858
529.0,0.621388616
529.25,0.61942112
529.5,0.617456725
529.75,0.615495433
530.0,0.613537242
530.25,0.613037054
530.5,0.612534857
530.75,0.612030653
531.0,0.611524441
531.25,0.610620052
531.5,0.609714673
531.75,0.608808304
532.0,0.607900945
532.25,0.607159306
532.5,0.60641674
532.75,0.605673246
533.0,0.604928825
533.25,0.604314906
533.5,0.603699455
533.75,0.603082472
534.0,0.602463958
534.25,0.600525219
534.5,0.598589383
534.75,0.596656451
535.0,0.594726421
535.25,0.593599822
535.5,0.59247429
535.75,0.591349824
536.0,0.590226424
536.25,0.589454347
536.5,0.588682522
536.75,0.587910949
537.0,0.587139627
537.25,0.586987045
537.5,0.586834156
537.75,0.586680959
538.0,0.586527455
538.25,0.587476104
538.5,0.588425482
538.75,0.58937559
539.0,0.590326428
539.25,0.591582854
539.5,0.592840445
539.75,0.594099203
540.0,0.595359128
540.25,0.596241197
540.5,0.597122856
540.75,0.598004106
541.0,0.598884946
541.25,0.599243914
541.5,0.599601801
541.75,0.599958608
542.0,0.600314334
542.25,0.599413469
542.5,0.598510899
542.75,0.597606624
543.0,0.596700644
543.25,0.595714356
543.5,0.594727944
543.75,0.593741407
544.0,0.592754746
544.25,0.592398193
544.5,0.592041617
544.75,0.591685019
545.0,0.591328398
545.25,0.591774715
545.5,0.592219254
545.75,0.592662015
546.0,0.593102999
546.25,0.593506754
546.5,0.593908916
546.75,0.594309486
547.0,0.594708463
547.25,0.593265486
547.5,0.591824176
547.75,0.590384534
548.0,0.58894656
548.25,0.588146654
548.5,0.587347206
548.75,0.586548214
549.0,0.585749679
549.25,0.585444147
549.5,0.585138654
549.75,0.584833202
550.0,0.584527789
550.25,0.583584074
550.5,0.582640572
550.75,0.581697282
551.0,0.580754206
551.25,0.579768448
551.5,0.578782962
551.75,0.577797748
552.0,0.576812806
552.25,0.578507514
552.5,0.580201009
552.75,0.581893289
553.0,0.583584356
553.25,0.583706769
553.5,0.583828704
553.75,0.583950162
554.0,0.584071143
554.25,0.583093445
554.5,0.582116555
554.75,0.581140474
555.0,0.580165202
555.25,0.579790423
555.5,0.579415704
555.75,0.579041045
556.0,0.578666447
556.25,0.578377825
556.5,0.578089272
556.75,0.577800788
557.0,0.577512372
557.25,0.577161814
557.5,0.576810963
557.75,0.576459818
558.0,0.576108378
558.25,0.575987135
558.5,0.575865065
558.75,0.575742168
559.0,0.575618444
559.25,0.576920355
559.5,0.578223673
559.75,0.579528396
560.0,0.580834526
560.25,0.581050707
560.5,0.581265181
560.75,0.581477949
561.0,0.581689011
561.25,0.583267985
561.5,0.584849023
561.75,0.586432124
562.0,0.58801729
562.25,0.588395338
562.5,0.588772859
562.75,0.589149853
563.0,0.589526321
563.25,0.590450717
563.5,0.591375831
563.75,0.592301664
564.0,0.593228215
564.25,0.59364082
564.5,0.594053508
564.75,0.59446628
565.0,0.594879134
565.25,0.594876695
565.5,0.594874107
565.75,0.594871371
566.0,0.594868486
566.25,0.596308731
566.5,0.597750342
566.75,0.599193318
567.0,0.60063766
567.25,0.60115156
567.5,0.601665659
567.75,0.602179957
568.0,0.602694453
568.25,0.601750392
568.5,0.600804615
568.75,0.599857121
