throughput,wavelength
0.1810042953,741.5
0.1790969467,742.0
0.1773814201,742.5
0.175661602,743.0
0.173872776,743.5
0.1721018219,744.0
0.1703827286,744.5
0.1687119675,745.0
0.1669521332,745.5
0.1652858925,746.0
0.1635443687,746.5
0.1618872833,747.0
0.1601377487,747.5
0.1584822655,748.0
0.1568203831,748.5
0.1551856232,749.0
0.1535926437,749.5
0.151918354,750.0
0.1503066158,750.5
0.1487565899,751.0
0.147115593,751.5
0.1455235481,752.0
0.1439338779,752.5
0.1423876286,753.0
0.1408002567,753.5
0.1393303871,754.0
0.1377893829,754.5
0.1362880516,755.0
0.1347558689,755.5
0.1332648087,756.0
0.131782608,756.5
0.1303202057,757.0
0.1288507843,757.5
0.1273612499,758.0
0.125967617,758.5
0.1245641041,759.0
0.1231053638,759.5
0.1216876221,760.0
0.1202668095,760.5
0.1188848495,761.0
0.1175001907,761.5
0.1161260796,762.0
0.1147474384,762.5
0.1134821129,763.0
0.1120703125,763.5
0.1107942963,764.0
0.1095037556,764.5
0.1081669521,765.0
0.1069190025,765.5
0.1056355762,766.0
0.1043565273,766.5
0.1031607437,767.0
0.1019219208,767.5
0.1007327271,768.0
0.09949238777,768.5
0.09822717667,769.0
0.09703978539,769.5
0.09586526871,770.0
0.09461214066,770.5
0.09352499962,771.0
0.09235590935,771.5
0.09121102333,772.0
0.09011832237,772.5
0.08896583557,773.0
0.08788534164,773.5
0.08673642159,774.0
0.08566232681,774.5
0.08463427544,775.0
0.08351226807,775.5
0.08246926308,776.0
0.08139374733,776.5
0.08033233643,777.0
0.07931352615,777.5
0.07830749989,778.0
0.07732587337,778.5
0.07632407665,779.0
0.07535172462,779.5
0.07432169437,780.0
0.07332922459,780.5
0.07241755009,781.0
0.07149074078,781.5
0.07051271915,782.0
0.06964152336,782.5
0.06872023582,783.0
0.067772789,783.5
0.06685559273,784.0
0.06599505424,784.5
0.06509381294,785.0
0.06423067093,785.5
0.06340753078,786.0
0.0625070858,786.5
0.06172382832,787.0
0.0608962965,787.5
0.06006325245,788.0
0.0592880249,788.5
0.05844631195,789.0
0.05763308525,789.5
0.05686319351,790.0
0.05607940197,790.5
0.05529330254,791.0
0.05459243298,791.5
0.05381349087,792.0
0.05303369522,792.5
0.0522914505,793.0
0.05157799721,793.5
0.05085306168,794.0
0.05017571449,794.5
0.0494959259,795.0
0.04879747868,795.5
0.04810995102,796.0
0.04746290684,796.5
0.04676230431,797.0
0.04610304356,797.5
0.0454411602,798.0
0.04480400562,798.5
0.04415102482,799.0
0.0435071516,799.5
0.04289328575,800.0
0.04230490208,800.5
0.04166172981,801.0
0.04109174252,801.5
0.04048723698,802.0
0.03992783546,802.5
0.03931582689,803.0
0.03876045704,803.5
0.03819405556,804.0
0.03765206814,804.5
0.03707906246,805.0
0.0365245986,805.5
0.03601291656,806.0
0.0354633975,806.5
0.03494179726,807.0
0.0344784379,807.5
0.03394706249,808.0
0.03344003201,808.5
0.03294178963,809.0
0.03246832609,809.5
0.03199449539,810.0
0.03149567604,810.5
0.03101713181,811.0
0.03056938648,811.5
0.03010130167,812.0
0.02962970495,812.5
0.0292171216,813.0
0.02879766941,813.5
0.02836801052,814.0
0.02786447048,814.5
0.02750311136,815.0
0.027039814,815.5
0.02662563562,816.0
0.02629677296,816.5
0.02586022854,817.0
0.02550011396,817.5
0.02505060196,818.0
0.02469896078,818.5
0.0242931509,819.0
0.02392809391,819.5
0.02355578661,820.0
0.02318269253,820.5
0.02285440922,821.0
0.02247499704,821.5
0.02209285021,822.0
0.02178607941,822.5
0.02144993544,823.0
0.02111610413,823.5
0.02078814268,824.0
0.02042631626,824.5
0.02013331175,825.0
0.0197860837,825.5
0.01951212287,826.0
0.01916946292,826.5
0.01888120532,827.0
0.01857931376,827.5
0.01828208923,828.0
0.01801895738,828.5
0.01775238872,829.0
0.01744044542,829.5
0.01714938283,830.0
0.0168720758,830.5
0.01662393093,831.0
0.01634745479,831.5
0.01613011956,832.0
0.01586666346,832.5
0.01556395292,833.0
0.01531827211,833.5
0.0150622046,834.0
0.01483574748,834.5
0.01459298849,835.0
0.01436257482,835.5
0.01416508079,836.0
0.01391795993,836.5
0.0136856544,837.0
0.013444345,837.5
0.01323938012,838.0
0.01299987316,838.5
0.01280770779,839.0
0.01262108564,839.5
0.01235815644,840.0
0.01219933987,840.5
0.0119754231,841.0
0.01175792336,841.5
0.01162037849,842.0
0.01141161323,842.5
0.01119348168,843.0
0.01105527282,843.5
0.01087891936,844.0
0.01066802859,844.5
0.01049699545,845.0
0.0103430748,845.5
0.0101678288,846.0
0.01000983953,846.5
0.00976187706,847.0
0.00959369898,847.5
0.00947583258,848.0
0.00931131184,848.5
0.00915217042,849.0
0.00898856878,849.5
0.00886392891,850.0
0.00871280134,850.5
0.00857972741,851.0
0.00843522251,851.5
0.00826300383,852.0
0.00816359937,852.5
0.00804484367,853.0
0.00789094091,853.5
0.00772081792,854.0
0.00756821632,854.5
0.0075097543,855.0
0.007295205,855.5
0.00726727366,856.0
0.00712010562,856.5
0.00695864618,857.0
0.00691860795,857.5
0.00674193084,858.0
0.00666192055,858.5
0.00648523986,859.0
0.00633819521,859.5
0.00633621216,860.0
0.00622383595,860.5
0.00607361019,861.0
0.00593853653,861.5
0.00590946734,862.0
0.00580163598,862.5
0.00570013881,863.0
0.0055436784,863.5
0.00544631243,864.0
0.00532444596,864.5
0.00529010117,865.0
0.00515064716,865.5
0.00509566367,866.0
0.00497102976,866.5
0.0049596104,867.0
0.00489229143,867.5
0.00479871392,868.0
0.00473902434,868.5
0.00462582618,869.0
0.00451874137,869.5
0.00447733015,870.0
0.00443562627,870.5
0.00423282117,871.0
0.00424991459,871.5
0.00413392484,872.0
0.00416014761,872.5
0.00397796452,873.0
0.0039504543,873.5
0.00391568929,874.0
0.00386536628,874.5
0.00368519872,875.0
0.0036518392,875.5
0.00356276631,876.0
0.00361696482,876.5
0.00355125815,877.0
0.00338490069,877.5
0.00338001221,878.0
0.00334978521,878.5
0.00327064157,879.0
0.00317047656,879.5
0.0032203567,880.0
0.00306498647,880.5
0.00297435224,881.0
0.00294894189,881.5
0.00291478783,882.0
0.00280098289,882.5
0.00292040318,883.0
0.00285300136,883.5
0.00262776732,884.0
0.00260874361,884.5
0.00268565834,885.0
0.00265037566,885.5
0.00244682536,886.0
0.00253372252,886.5
0.00248597398,887.0
0.00235858262,887.5
0.00236184686,888.0
0.00226370126,888.5
0.00226687804,889.0
0.00225194097,889.5
0.00221451119,890.0
0.0021933727,890.5
0.00212491229,891.0
0.00211994857,891.5
0.00206997708,892.0
0.00193210527,892.5
0.00193516359,893.0
0.00185954168,893.5
0.00194626987,894.0
0.0018785958,894.5
0.00187038705,895.0
0.00181364089,895.5
0.00173004791,896.0
0.00187758699,896.5
0.00173095971,897.0
0.00167617366,897.5
0.00158144742,898.0
0.00162249282,898.5
0.00166444674,899.0
0.0014980042,899.5
0.00150336251,900.0
0.00146174252,900.5
0.00141257763,901.0
0.00140303969,901.5
0.00135797024,902.0
0.00135968,902.5
0.00135981634,903.0
0.00129011482,903.5
0.00126094028,904.0
0.00127441004,904.5
0.00118972629,905.0
0.00118269898,905.5
0.00119732462,906.0
0.00120997928,906.5
0.0011050982,907.0
0.00110488594,907.5
0.00110674053,908.0
0.00105223343,908.5
0.001051744,909.0
0.00105920211,909.5
0.00105106287,910.0
0.0009851484,910.5
0.00098807752,911.0
0.00096199147,911.5
0.00092800185,912.0
0.00093833365,912.5
0.00091190673,913.0
0.00088286117,913.5
0.00086871624,914.0
0.0008647792,914.5
0.00085939378,915.0
0.00084045634,915.5
0.00085175812,916.0
0.00077466026,916.5
0.0007443849,917.0
0.00076126933,917.5
0.00080283612,918.0
0.00073003672,918.5
0.00071261168,919.0
0.0007248272,919.5
0.00071458757,920.0
0.00070534468,920.5
0.00064553022,921.0
0.00068719223,921.5
0.00069005214,922.0
0.00064444833,922.5
0.00063966982,923.0
0.00058038842,923.5
0.00060880039,924.0
0.0006182678,924.5
0.00057044491,925.0
0.00054063637,925.5
0.00052821543,926.0
0.00055917777,926.5
0.00055086993,927.0
0.00047359757,927.5
0.00051496889,928.0
0.0005294814,928.5
0.00049853127,929.0
0.0004653262,929.5
0.00049570959,930.0
0.00046260938,930.5
0.00044332106,931.0
0.00041397017,931.5
0.00046812996,932.0
0.00044280246,932.5
0.00040864669,933.0
0.00041862715,933.5
0.00039903644,934.0
0.00040805213,934.5
0.00044764254,935.0
0.00041334379,935.5
0.0003503314,936.0
0.00037547503,936.5
0.00037873954,937.0
0.00034657314,937.5
0.00031055406,938.0
0.00034227621,938.5
0.0003385691,939.0
0.00031672437,939.5
0.00033728328,940.0
0.00030131938,940.5
0.00028845411,941.0
0.00030016838,941.5
0.00034205385,942.0
0.00028365659,942.5
0.00029946288,943.0
0.0002826054,943.5
0.00028869873,944.0
0.00030039379,944.5
0.00023645718,945.0
0.00027968703,945.5
0.00027327167,946.0
0.00020730412,946.5
0.00021578964,947.0
0.00026162816,947.5
0.00022577152,948.0
0.00023052473,948.5
0.00024291232,949.0
0.00019668045,949.5
0.00024246201,950.0
