#D-DA-3D   Ke   logg   Teff      ZR      u(Ke)    Kesig  I(Ke)       
WD-DA-3D   Gb   8.50   9522.0   0.0000   0.4271   0.3418 0.834516E-04
WD-DA-3D   Gb   8.50   9972.0   0.0000   0.4064   0.3302 0.958657E-04
WD-DA-3D   Gb   8.50  10500.0   0.0000   0.3776   0.2853 0.111711E-03
WD-DA-3D   Gb   8.50  10999.0   0.0000   0.3602   0.2619 0.126420E-03
WD-DA-3D   Gb   8.50  11492.0   0.0000   0.3444   0.2401 0.141151E-03
WD-DA-3D   Gb   8.50  11982.0   0.0000   0.3348   0.2233 0.156242E-03
WD-DA-3D   Gb   8.50  12422.0   0.0000   0.3352   0.2091 0.168993E-03
WD-DA-3D   Gb   8.50  12926.0   0.0000   0.3379   0.1868 0.182698E-03
WD-DA-3D   Gb   8.50  13506.0   0.0000   0.3424   0.1824 0.195391E-03
WD-DA-3D   Gb   8.50  14011.0   0.0000   0.3461   0.1673 0.206200E-03
WD-DA-3D   Gb   8.50  14501.0   0.0000   0.3489   0.1551 0.217514E-03
WD-DA-3D   Gb   9.00   6028.0   0.0000   0.4030   0.3093 0.162068E-04
WD-DA-3D   Gb   9.00   6961.0   0.0000   0.4500   0.3205 0.292365E-04
WD-DA-3D   Gb   9.00   8041.0   0.0000   0.4679   0.3669 0.487921E-04
WD-DA-3D   Gb   9.00   9001.0   0.0000   0.4428   0.3781 0.697631E-04
WD-DA-3D   Gb   9.00   9507.0   0.0000   0.4232   0.3666 0.822424E-04
WD-DA-3D   Gb   9.00   9963.0   0.0000   0.4036   0.3488 0.944403E-04
WD-DA-3D   Gb   9.00  10403.0   0.0000   0.3924   0.3414 0.106934E-03
WD-DA-3D   Gb   9.00  10949.0   0.0000   0.3619   0.2961 0.123662E-03
WD-DA-3D   Gb   9.00  11415.0   0.0000   0.3397   0.2634 0.137626E-03
WD-DA-3D   Gb   9.00  11917.0   0.0000   0.3247   0.2330 0.152684E-03
WD-DA-3D   Gb   9.00  12437.0   0.0000   0.3118   0.2105 0.168641E-03
WD-DA-3D   Gb   9.00  12972.0   0.0000   0.3062   0.1955 0.184838E-03
WD-DA-3D   Gb   9.00  13494.0   0.0000   0.3150   0.1934 0.197403E-03
WD-DA-3D   Gb   9.00  14033.0   0.0000   0.3185   0.1803 0.211684E-03
WD-DA-3D   Gb   9.00  14550.0   0.0000   0.3217   0.1684 0.224220E-03
WD-DA-3D   Gb   9.00  14986.0   0.0000   0.3247   0.1586 0.233964E-03
#D-DA-3D   G    logg   Teff      ZR      u(Gg)    Ggsig  I(Gg)       
WD-DA-3D   G    7.00   6113.0   0.0000   0.4121   0.2713 0.198537E-04
WD-DA-3D   G    7.00   7047.0   0.0000   0.4327   0.2961 0.320135E-04
WD-DA-3D   G    7.00   8027.0   0.0000   0.4244   0.2592 0.479857E-04
WD-DA-3D   G    7.00   9026.0   0.0000   0.4019   0.2192 0.682710E-04
WD-DA-3D   G    7.00   9521.0   0.0000   0.3910   0.2140 0.798246E-04
WD-DA-3D   G    7.00  10018.0   0.0000   0.3746   0.1961 0.919449E-04
WD-DA-3D   G    7.00  10567.0   0.0000   0.3699   0.1504 0.103653E-03
WD-DA-3D   G    7.00  11001.0   0.0000   0.3765   0.1590 0.111285E-03
WD-DA-3D   G    7.00  11502.0   0.0000   0.3718   0.1426 0.118771E-03
WD-DA-3D   G    7.00  12002.0   0.0000   0.3702   0.1310 0.126883E-03
WD-DA-3D   G    7.00  12502.0   0.0000   0.3648   0.1263 0.135068E-03
WD-DA-3D   G    7.00  13003.0   0.0000   0.3594   0.1240 0.142721E-03
WD-DA-3D   G    7.50   6065.0   0.0000   0.3871   0.2642 0.194126E-04
WD-DA-3D   G    7.50   7034.0   0.0000   0.4253   0.3049 0.318323E-04
WD-DA-3D   G    7.50   8018.0   0.0000   0.4149   0.2939 0.475869E-04
WD-DA-3D   G    7.50   9016.0   0.0000   0.3910   0.2512 0.670818E-04
WD-DA-3D   G    7.50   9551.0   0.0000   0.3819   0.2414 0.788887E-04
WD-DA-3D   G    7.50  10008.0   0.0000   0.3661   0.2225 0.895711E-04
WD-DA-3D   G    7.50  10500.0   0.0000   0.3501   0.1954 0.101596E-03
WD-DA-3D   G    7.50  10938.0   0.0000   0.3496   0.1801 0.110051E-03
WD-DA-3D   G    7.50  11499.0   0.0000   0.3507   0.1646 0.120622E-03
WD-DA-3D   G    7.50  12000.0   0.0000   0.3482   0.1544 0.129092E-03
WD-DA-3D   G    7.50  12501.0   0.0000   0.3477   0.1391 0.136600E-03
WD-DA-3D   G    7.50  13003.0   0.0000   0.3470   0.1303 0.144391E-03
WD-DA-3D   G    8.00   5998.0   0.0000   0.3618   0.2610 0.188347E-04
WD-DA-3D   G    8.00   7012.0   0.0000   0.4163   0.3012 0.316320E-04
WD-DA-3D   G    8.00   8034.0   0.0000   0.4116   0.3168 0.477466E-04
WD-DA-3D   G    8.00   9036.0   0.0000   0.3843   0.2824 0.668095E-04
WD-DA-3D   G    8.00   9520.0   0.0000   0.3765   0.2665 0.771009E-04
WD-DA-3D   G    8.00  10025.0   0.0000   0.3588   0.2424 0.885778E-04
WD-DA-3D   G    8.00  10532.0   0.0000   0.3380   0.2100 0.100699E-03
WD-DA-3D   G    8.00  11005.0   0.0000   0.3301   0.2023 0.110640E-03
WD-DA-3D   G    8.00  11532.0   0.0000   0.3230   0.1821 0.121857E-03
WD-DA-3D   G    8.00  12097.0   0.0000   0.3273   0.1676 0.132234E-03
WD-DA-3D   G    8.00  12503.0   0.0000   0.3248   0.1555 0.139230E-03
WD-DA-3D   G    8.00  12999.0   0.0000   0.3249   0.1445 0.146519E-03
WD-DA-3D   G    8.00  13503.0   0.0000   0.3265   0.1318 0.154126E-03
WD-DA-3D   G    8.00  14000.0   0.0000   0.3260   0.1226 0.162356E-03
WD-DA-3D   G    8.50   6025.0   0.0000   0.3493   0.2618 0.192967E-04
WD-DA-3D   G    8.50   6925.0   0.0000   0.4001   0.2858 0.306397E-04
WD-DA-3D   G    8.50   8005.0   0.0000   0.4102   0.3275 0.472589E-04
WD-DA-3D   G    8.50   9070.0   0.0000   0.3833   0.3115 0.671168E-04
WD-DA-3D   G    8.50   9522.0   0.0000   0.3768   0.2951 0.763615E-04
WD-DA-3D   G    8.50   9972.0   0.0000   0.3594   0.2818 0.861485E-04
WD-DA-3D   G    8.50  10500.0   0.0000   0.3339   0.2376 0.983689E-04
WD-DA-3D   G    8.50  10999.0   0.0000   0.3192   0.2148 0.109461E-03
